Fpath,MaxIndex
20190726_DATA/ZA-c-p_020/00000013.DCM,129
20190726_DATA/ZA-c-p_020/00000014.DCM,129
20190726_DATA/ZA-c-p_020/00000015.DCM,129
20190726_DATA/ZA-c-p_020/00000016.DCM,129
20190726_DATA/ZA-c-p_020/00000017.DCM,129
20190726_DATA/ZA-c-p_020/00000018.DCM,129
20190726_DATA/ZA-c-p_020/00000019.DCM,129
20190726_DATA/ZA-c-p_020/00000020.DCM,129
20190726_DATA/ZA-c-p_020/00000021.DCM,129
20190726_DATA/ZA-c-p_020/00000022.DCM,129
20190726_DATA/ZA-c-p_020/00000023.DCM,129
20190726_DATA/ZA-c-p_020/00000024.DCM,129
20190726_DATA/ZA-c-p_020/00000025.DCM,129
20190726_DATA/ZA-c-p_020/00000026.DCM,129
20190726_DATA/ZA-c-p_020/00000027.DCM,129
20190726_DATA/ZA-c-p_020/00000028.DCM,129
20190726_DATA/ZA-c-p_020/00000029.DCM,129
20190726_DATA/ZA-c-p_020/00000030.DCM,129
20190726_DATA/ZA-c-p_020/00000031.DCM,129
20190726_DATA/ZA-c-p_020/00000032.DCM,129
20190726_DATA/ZA-c-p_020/00000033.DCM,129
20190726_DATA/ZA-c-p_020/00000034.DCM,129
20190726_DATA/ZA-c-p_020/00000035.DCM,129
20190726_DATA/ZA-c-p_020/00000036.DCM,129
20190726_DATA/ZA-c-p_020/00000037.DCM,129
20190726_DATA/ZA-c-p_020/00000038.DCM,129
20190726_DATA/ZA-c-p_020/00000039.DCM,129
20190726_DATA/ZA-c-p_020/00000040.DCM,129
20190726_DATA/ZA-c-p_020/00000041.DCM,129
20190726_DATA/ZA-c-p_020/00000042.DCM,129
20190726_DATA/ZA-c-p_020/00000043.DCM,129
20190726_DATA/ZA-c-p_020/00000044.DCM,129
20190726_DATA/ZA-c-p_020/00000045.DCM,129
20190726_DATA/ZA-c-p_020/00000046.DCM,129
20190726_DATA/ZA-c-p_020/00000047.DCM,129
20190726_DATA/ZA-c-p_020/00000048.DCM,129
20190726_DATA/ZA-c-p_020/00000049.DCM,129
20190726_DATA/ZA-c-p_020/00000050.DCM,129
20190726_DATA/ZA-c-p_020/00000051.DCM,129
20190726_DATA/ZA-c-p_020/00000052.DCM,129
20190726_DATA/ZA-c-p_020/00000053.DCM,129
20190726_DATA/ZA-c-p_020/00000054.DCM,129
20190726_DATA/ZA-c-p_020/00000055.DCM,129
20190726_DATA/ZA-c-p_020/00000056.DCM,129
20190726_DATA/ZA-c-p_020/00000057.DCM,129
20190726_DATA/ZA-c-p_020/00000058.DCM,129
20190726_DATA/ZA-c-p_020/00000059.DCM,129
20190726_DATA/ZA-c-p_020/00000060.DCM,129
20190726_DATA/ZA-c-p_020/00000061.DCM,129
20190726_DATA/ZA-c-p_020/00000062.DCM,129
20190726_DATA/ZA-c-p_020/00000063.DCM,129
20190726_DATA/ZA-c-p_020/00000064.DCM,129
20190726_DATA/ZA-c-p_020/00000065.DCM,129
20190726_DATA/ZA-c-p_020/00000066.DCM,129
20190726_DATA/ZA-c-p_020/00000067.DCM,129
20190726_DATA/ZA-c-p_020/00000068.DCM,129
20190726_DATA/ZA-c-p_020/00000069.DCM,129
20190726_DATA/ZA-c-p_020/00000070.DCM,129
20190726_DATA/ZA-c-p_020/00000071.DCM,129
20190726_DATA/ZA-c-p_020/00000072.DCM,129
20190726_DATA/ZA-c-p_020/00000073.DCM,129
20190726_DATA/ZA-c-p_020/00000074.DCM,129
20190726_DATA/ZA-c-p_020/00000075.DCM,129
20190726_DATA/ZA-c-p_020/00000076.DCM,129
20190726_DATA/ZA-c-p_020/00000077.DCM,129
20190726_DATA/ZA-c-p_020/00000078.DCM,129
20190726_DATA/ZA-c-p_020/00000079.DCM,129
20190726_DATA/ZA-c-p_020/00000080.DCM,129
20190726_DATA/ZA-c-p_020/00000081.DCM,129
20190726_DATA/ZA-c-p_020/00000082.DCM,129
20190726_DATA/ZA-c-p_020/00000083.DCM,129
20190726_DATA/ZA-c-p_020/00000084.DCM,129
20190726_DATA/ZA-c-p_020/00000085.DCM,129
20190726_DATA/ZA-c-p_020/00000086.DCM,129
20190726_DATA/ZA-c-p_020/00000087.DCM,129
20190726_DATA/ZA-c-p_020/00000088.DCM,129
20190726_DATA/ZA-c-p_020/00000089.DCM,129
20190726_DATA/ZA-c-p_020/00000090.DCM,129
20190726_DATA/ZA-c-p_020/00000091.DCM,129
20190726_DATA/ZA-c-p_020/00000092.DCM,129
20190726_DATA/ZA-c-p_020/00000093.DCM,129
20190726_DATA/ZA-c-p_020/00000094.DCM,129
20190726_DATA/ZA-c-p_020/00000095.DCM,129
20190726_DATA/ZA-c-p_020/00000096.DCM,129
20190726_DATA/ZA-c-p_020/00000097.DCM,129
20190726_DATA/ZA-c-p_020/00000098.DCM,129
20190726_DATA/ZA-c-p_020/00000099.DCM,129
20190726_DATA/ZA-c-p_020/00000100.DCM,129
20190726_DATA/ZA-c-p_020/00000101.DCM,129
20190726_DATA/ZA-c-p_020/00000102.DCM,129
20190726_DATA/ZA-c-p_020/00000103.DCM,129
20190726_DATA/ZA-c-p_020/00000104.DCM,129
20190726_DATA/ZA-c-p_020/00000105.DCM,129
20190726_DATA/ZA-c-p_020/00000106.DCM,129
20190726_DATA/ZA-c-p_020/00000107.DCM,129
20190726_DATA/ZA-c-p_020/00000108.DCM,129
20190726_DATA/ZA-c-p_020/00000109.DCM,129
20190726_DATA/ZA-c-p_020/00000110.DCM,129
20190726_DATA/ZA-c-p_020/00000111.DCM,129
20190726_DATA/ZA-c-p_020/00000112.DCM,129
20190726_DATA/ZA-c-p_020/00000113.DCM,129
20190726_DATA/ZA-c-p_020/00000114.DCM,129
20190726_DATA/ZA-c-p_020/00000115.DCM,129
20190726_DATA/ZA-c-p_020/00000116.DCM,129
20190726_DATA/ZA-c-p_020/00000117.DCM,129
20190726_DATA/ZA-c-p_020/00000118.DCM,129
20190726_DATA/ZA-c-p_020/00000119.DCM,129
20190726_DATA/ZA-c-p_020/00000120.DCM,129
20190726_DATA/ZA-c-p_020/00000121.DCM,129
20190726_DATA/ZA-c-p_020/00000122.DCM,129
20190726_DATA/ZA-c-p_020/00000123.DCM,129
20190726_DATA/ZA-c-p_020/00000124.DCM,129
20190726_DATA/ZA-c-p_020/00000125.DCM,129
20190726_DATA/ZA-c-p_020/00000126.DCM,129
20190726_DATA/ZA-c-p_020/00000127.DCM,129
20190726_DATA/ZA-c-p_020/00000128.DCM,129
20190726_DATA/ZA-c-p_020/00000129.DCM,129
20190726_DATA/ZA-c-a4_000/00000001.DCM,118
20190726_DATA/ZA-c-a4_000/00000002.DCM,118
20190726_DATA/ZA-c-a4_000/00000003.DCM,118
20190726_DATA/ZA-c-a4_000/00000004.DCM,118
20190726_DATA/ZA-c-a4_000/00000005.DCM,118
20190726_DATA/ZA-c-a4_000/00000006.DCM,118
20190726_DATA/ZA-c-a4_000/00000007.DCM,118
20190726_DATA/ZA-c-a4_000/00000008.DCM,118
20190726_DATA/ZA-c-a4_000/00000009.DCM,118
20190726_DATA/ZA-c-a4_000/00000010.DCM,118
20190726_DATA/ZA-c-a4_000/00000011.DCM,118
20190726_DATA/ZA-c-a4_000/00000012.DCM,118
20190726_DATA/ZA-c-a4_000/00000013.DCM,118
20190726_DATA/ZA-c-a4_000/00000014.DCM,118
20190726_DATA/ZA-c-a4_000/00000015.DCM,118
20190726_DATA/ZA-c-a4_000/00000016.DCM,118
20190726_DATA/ZA-c-a4_000/00000017.DCM,118
20190726_DATA/ZA-c-a4_000/00000018.DCM,118
20190726_DATA/ZA-c-a4_000/00000019.DCM,118
20190726_DATA/ZA-c-a4_000/00000020.DCM,118
20190726_DATA/ZA-c-a4_000/00000021.DCM,118
20190726_DATA/ZA-c-a4_000/00000022.DCM,118
20190726_DATA/ZA-c-a4_000/00000023.DCM,118
20190726_DATA/ZA-c-a4_000/00000024.DCM,118
20190726_DATA/ZA-c-a4_000/00000025.DCM,118
20190726_DATA/ZA-c-a4_000/00000026.DCM,118
20190726_DATA/ZA-c-a4_000/00000027.DCM,118
20190726_DATA/ZA-c-a4_000/00000028.DCM,118
20190726_DATA/ZA-c-a4_000/00000029.DCM,118
20190726_DATA/ZA-c-a4_000/00000030.DCM,118
20190726_DATA/ZA-c-a4_000/00000031.DCM,118
20190726_DATA/ZA-c-a4_000/00000032.DCM,118
20190726_DATA/ZA-c-a4_000/00000033.DCM,118
20190726_DATA/ZA-c-a4_000/00000034.DCM,118
20190726_DATA/ZA-c-a4_000/00000035.DCM,118
20190726_DATA/ZA-c-a4_000/00000036.DCM,118
20190726_DATA/ZA-c-a4_000/00000037.DCM,118
20190726_DATA/ZA-c-a4_000/00000038.DCM,118
20190726_DATA/ZA-c-a4_000/00000039.DCM,118
20190726_DATA/ZA-c-a4_000/00000040.DCM,118
20190726_DATA/ZA-c-a4_000/00000041.DCM,118
20190726_DATA/ZA-c-a4_000/00000042.DCM,118
20190726_DATA/ZA-c-a4_000/00000043.DCM,118
20190726_DATA/ZA-c-a4_000/00000044.DCM,118
20190726_DATA/ZA-c-a4_000/00000045.DCM,118
20190726_DATA/ZA-c-a4_000/00000046.DCM,118
20190726_DATA/ZA-c-a4_000/00000047.DCM,118
20190726_DATA/ZA-c-a4_000/00000048.DCM,118
20190726_DATA/ZA-c-a4_000/00000049.DCM,118
20190726_DATA/ZA-c-a4_000/00000050.DCM,118
20190726_DATA/ZA-c-a4_000/00000051.DCM,118
20190726_DATA/ZA-c-a4_000/00000052.DCM,118
20190726_DATA/ZA-c-a4_000/00000053.DCM,118
20190726_DATA/ZA-c-a4_000/00000054.DCM,118
20190726_DATA/ZA-c-a4_000/00000055.DCM,118
20190726_DATA/ZA-c-a4_000/00000056.DCM,118
20190726_DATA/ZA-c-a4_000/00000057.DCM,118
20190726_DATA/ZA-c-a4_000/00000058.DCM,118
20190726_DATA/ZA-c-a4_000/00000059.DCM,118
20190726_DATA/ZA-c-a4_000/00000060.DCM,118
20190726_DATA/ZA-c-a4_000/00000061.DCM,118
20190726_DATA/ZA-c-a4_000/00000062.DCM,118
20190726_DATA/ZA-c-a4_000/00000063.DCM,118
20190726_DATA/ZA-c-a4_000/00000064.DCM,118
20190726_DATA/ZA-c-a4_000/00000065.DCM,118
20190726_DATA/ZA-c-a4_000/00000066.DCM,118
20190726_DATA/ZA-c-a4_000/00000067.DCM,118
20190726_DATA/ZA-c-a4_000/00000068.DCM,118
20190726_DATA/ZA-c-a4_000/00000069.DCM,118
20190726_DATA/ZA-c-a4_000/00000070.DCM,118
20190726_DATA/ZA-c-a4_000/00000071.DCM,118
20190726_DATA/ZA-c-a4_000/00000072.DCM,118
20190726_DATA/ZA-c-a4_000/00000073.DCM,118
20190726_DATA/ZA-c-a4_000/00000074.DCM,118
20190726_DATA/ZA-c-a4_000/00000075.DCM,118
20190726_DATA/ZA-c-a4_000/00000076.DCM,118
20190726_DATA/ZA-c-a4_000/00000077.DCM,118
20190726_DATA/ZA-c-a4_000/00000078.DCM,118
20190726_DATA/ZA-c-a4_000/00000079.DCM,118
20190726_DATA/ZA-c-a4_000/00000080.DCM,118
20190726_DATA/ZA-c-a4_000/00000081.DCM,118
20190726_DATA/ZA-c-a4_000/00000082.DCM,118
20190726_DATA/ZA-c-a4_000/00000083.DCM,118
20190726_DATA/ZA-c-a4_000/00000084.DCM,118
20190726_DATA/ZA-c-a4_000/00000085.DCM,118
20190726_DATA/ZA-c-a4_000/00000086.DCM,118
20190726_DATA/ZA-c-a4_000/00000087.DCM,118
20190726_DATA/ZA-c-a4_000/00000088.DCM,118
20190726_DATA/ZA-c-a4_000/00000089.DCM,118
20190726_DATA/ZA-c-a4_000/00000090.DCM,118
20190726_DATA/ZA-c-a4_000/00000091.DCM,118
20190726_DATA/ZA-c-a4_000/00000092.DCM,118
20190726_DATA/ZA-c-a4_000/00000093.DCM,118
20190726_DATA/ZA-c-a4_000/00000094.DCM,118
20190726_DATA/ZA-c-a4_000/00000095.DCM,118
20190726_DATA/ZA-c-a4_000/00000096.DCM,118
20190726_DATA/ZA-c-a4_000/00000097.DCM,118
20190726_DATA/ZA-c-a4_000/00000098.DCM,118
20190726_DATA/ZA-c-a4_000/00000099.DCM,118
20190726_DATA/ZA-c-a4_000/00000100.DCM,118
20190726_DATA/ZA-c-a4_000/00000101.DCM,118
20190726_DATA/ZA-c-a4_000/00000102.DCM,118
20190726_DATA/ZA-c-a4_000/00000103.DCM,118
20190726_DATA/ZA-c-a4_000/00000104.DCM,118
20190726_DATA/ZA-c-a4_000/00000105.DCM,118
20190726_DATA/ZA-c-a4_000/00000106.DCM,118
20190726_DATA/ZA-c-a4_000/00000107.DCM,118
20190726_DATA/ZA-c-a4_000/00000108.DCM,118
20190726_DATA/ZA-c-a4_000/00000109.DCM,118
20190726_DATA/ZA-c-a4_000/00000110.DCM,118
20190726_DATA/ZA-c-a4_000/00000111.DCM,118
20190726_DATA/ZA-c-a4_000/00000112.DCM,118
20190726_DATA/ZA-c-a4_000/00000113.DCM,118
20190726_DATA/ZA-c-a4_000/00000114.DCM,118
20190726_DATA/ZA-c-a4_000/00000115.DCM,118
20190726_DATA/ZA-c-a4_000/00000116.DCM,118
20190726_DATA/ZA-c-a4_000/00000117.DCM,118
20190726_DATA/ZA-c-a4_000/00000118.DCM,118
20190726_DATA/ZA-n-p_000/00000001.DCM,180
20190726_DATA/ZA-n-p_000/00000002.DCM,180
20190726_DATA/ZA-n-p_000/00000003.DCM,180
20190726_DATA/ZA-n-p_000/00000004.DCM,180
20190726_DATA/ZA-n-p_000/00000005.DCM,180
20190726_DATA/ZA-n-p_000/00000006.DCM,180
20190726_DATA/ZA-n-p_000/00000007.DCM,180
20190726_DATA/ZA-n-p_000/00000008.DCM,180
20190726_DATA/ZA-n-p_000/00000009.DCM,180
20190726_DATA/ZA-n-p_000/00000010.DCM,180
20190726_DATA/ZA-n-p_000/00000011.DCM,180
20190726_DATA/ZA-n-p_000/00000012.DCM,180
20190726_DATA/ZA-n-p_000/00000013.DCM,180
20190726_DATA/ZA-n-p_000/00000014.DCM,180
20190726_DATA/ZA-n-p_000/00000015.DCM,180
20190726_DATA/ZA-n-p_000/00000016.DCM,180
20190726_DATA/ZA-n-p_000/00000017.DCM,180
20190726_DATA/ZA-n-p_000/00000018.DCM,180
20190726_DATA/ZA-n-p_000/00000019.DCM,180
20190726_DATA/ZA-n-p_000/00000020.DCM,180
20190726_DATA/ZA-n-p_000/00000021.DCM,180
20190726_DATA/ZA-n-p_000/00000022.DCM,180
20190726_DATA/ZA-n-p_000/00000023.DCM,180
20190726_DATA/ZA-n-p_000/00000024.DCM,180
20190726_DATA/ZA-n-p_000/00000025.DCM,180
20190726_DATA/ZA-n-p_000/00000026.DCM,180
20190726_DATA/ZA-n-p_000/00000027.DCM,180
20190726_DATA/ZA-n-p_000/00000028.DCM,180
20190726_DATA/ZA-n-p_000/00000029.DCM,180
20190726_DATA/ZA-n-p_000/00000030.DCM,180
20190726_DATA/ZA-n-p_000/00000031.DCM,180
20190726_DATA/ZA-n-p_000/00000032.DCM,180
20190726_DATA/ZA-n-p_000/00000033.DCM,180
20190726_DATA/ZA-n-p_000/00000034.DCM,180
20190726_DATA/ZA-n-p_000/00000035.DCM,180
20190726_DATA/ZA-n-p_000/00000036.DCM,180
20190726_DATA/ZA-n-p_000/00000037.DCM,180
20190726_DATA/ZA-n-p_000/00000038.DCM,180
20190726_DATA/ZA-n-p_000/00000039.DCM,180
20190726_DATA/ZA-n-p_000/00000040.DCM,180
20190726_DATA/ZA-n-p_000/00000041.DCM,180
20190726_DATA/ZA-n-p_000/00000042.DCM,180
20190726_DATA/ZA-n-p_000/00000043.DCM,180
20190726_DATA/ZA-n-p_000/00000044.DCM,180
20190726_DATA/ZA-n-p_000/00000045.DCM,180
20190726_DATA/ZA-n-p_000/00000046.DCM,180
20190726_DATA/ZA-n-p_000/00000047.DCM,180
20190726_DATA/ZA-n-p_000/00000048.DCM,180
20190726_DATA/ZA-n-p_000/00000049.DCM,180
20190726_DATA/ZA-n-p_000/00000050.DCM,180
20190726_DATA/ZA-n-p_000/00000051.DCM,180
20190726_DATA/ZA-n-p_000/00000052.DCM,180
20190726_DATA/ZA-n-p_000/00000053.DCM,180
20190726_DATA/ZA-n-p_000/00000054.DCM,180
20190726_DATA/ZA-n-p_000/00000055.DCM,180
20190726_DATA/ZA-n-p_000/00000056.DCM,180
20190726_DATA/ZA-n-p_000/00000057.DCM,180
20190726_DATA/ZA-n-p_000/00000058.DCM,180
20190726_DATA/ZA-n-p_000/00000059.DCM,180
20190726_DATA/ZA-n-p_000/00000060.DCM,180
20190726_DATA/ZA-n-p_000/00000061.DCM,180
20190726_DATA/ZA-n-p_000/00000062.DCM,180
20190726_DATA/ZA-n-p_000/00000063.DCM,180
20190726_DATA/ZA-n-p_000/00000064.DCM,180
20190726_DATA/ZA-n-p_000/00000065.DCM,180
20190726_DATA/ZA-n-p_000/00000066.DCM,180
20190726_DATA/ZA-n-p_000/00000067.DCM,180
20190726_DATA/ZA-n-p_000/00000068.DCM,180
20190726_DATA/ZA-n-p_000/00000069.DCM,180
20190726_DATA/ZA-n-p_000/00000070.DCM,180
20190726_DATA/ZA-n-p_000/00000071.DCM,180
20190726_DATA/ZA-n-p_000/00000072.DCM,180
20190726_DATA/ZA-n-p_000/00000073.DCM,180
20190726_DATA/ZA-n-p_000/00000074.DCM,180
20190726_DATA/ZA-n-p_000/00000075.DCM,180
20190726_DATA/ZA-n-p_000/00000076.DCM,180
20190726_DATA/ZA-n-p_000/00000077.DCM,180
20190726_DATA/ZA-n-p_000/00000078.DCM,180
20190726_DATA/ZA-n-p_000/00000079.DCM,180
20190726_DATA/ZA-n-p_000/00000080.DCM,180
20190726_DATA/ZA-n-p_000/00000081.DCM,180
20190726_DATA/ZA-n-p_000/00000082.DCM,180
20190726_DATA/ZA-n-p_000/00000083.DCM,180
20190726_DATA/ZA-n-p_000/00000084.DCM,180
20190726_DATA/ZA-n-p_000/00000085.DCM,180
20190726_DATA/ZA-n-p_000/00000086.DCM,180
20190726_DATA/ZA-n-p_000/00000087.DCM,180
20190726_DATA/ZA-n-p_000/00000088.DCM,180
20190726_DATA/ZA-n-p_000/00000089.DCM,180
20190726_DATA/ZA-n-p_000/00000090.DCM,180
20190726_DATA/ZA-n-p_000/00000091.DCM,180
20190726_DATA/ZA-n-p_000/00000092.DCM,180
20190726_DATA/ZA-n-p_000/00000093.DCM,180
20190726_DATA/ZA-n-p_000/00000094.DCM,180
20190726_DATA/ZA-n-p_000/00000095.DCM,180
20190726_DATA/ZA-n-p_000/00000096.DCM,180
20190726_DATA/ZA-n-p_000/00000097.DCM,180
20190726_DATA/ZA-n-p_000/00000098.DCM,180
20190726_DATA/ZA-n-p_000/00000099.DCM,180
20190726_DATA/ZA-n-p_000/00000100.DCM,180
20190726_DATA/ZA-n-p_000/00000101.DCM,180
20190726_DATA/ZA-n-p_000/00000102.DCM,180
20190726_DATA/ZA-n-p_000/00000103.DCM,180
20190726_DATA/ZA-n-p_000/00000104.DCM,180
20190726_DATA/ZA-n-p_000/00000105.DCM,180
20190726_DATA/ZA-n-p_000/00000106.DCM,180
20190726_DATA/ZA-n-p_000/00000107.DCM,180
20190726_DATA/ZA-n-p_000/00000108.DCM,180
20190726_DATA/ZA-n-p_000/00000109.DCM,180
20190726_DATA/ZA-n-p_000/00000110.DCM,180
20190726_DATA/ZA-n-p_000/00000111.DCM,180
20190726_DATA/ZA-n-p_000/00000112.DCM,180
20190726_DATA/ZA-n-p_000/00000113.DCM,180
20190726_DATA/ZA-n-p_000/00000114.DCM,180
20190726_DATA/ZA-n-p_000/00000115.DCM,180
20190726_DATA/ZA-n-p_000/00000116.DCM,180
20190726_DATA/ZA-n-p_000/00000117.DCM,180
20190726_DATA/ZA-n-p_000/00000118.DCM,180
20190726_DATA/ZA-n-p_000/00000119.DCM,180
20190726_DATA/ZA-n-p_000/00000120.DCM,180
20190726_DATA/ZA-n-p_000/00000121.DCM,180
20190726_DATA/ZA-n-p_000/00000122.DCM,180
20190726_DATA/ZA-n-p_000/00000123.DCM,180
20190726_DATA/ZA-n-p_000/00000124.DCM,180
20190726_DATA/ZA-n-p_000/00000125.DCM,180
20190726_DATA/ZA-n-p_000/00000126.DCM,180
20190726_DATA/ZA-n-p_000/00000127.DCM,180
20190726_DATA/ZA-n-p_000/00000128.DCM,180
20190726_DATA/ZA-n-p_000/00000129.DCM,180
20190726_DATA/ZA-n-p_000/00000130.DCM,180
20190726_DATA/ZA-n-p_000/00000131.DCM,180
20190726_DATA/ZA-n-p_000/00000132.DCM,180
20190726_DATA/ZA-n-p_000/00000133.DCM,180
20190726_DATA/ZA-n-p_000/00000134.DCM,180
20190726_DATA/ZA-n-p_000/00000135.DCM,180
20190726_DATA/ZA-n-p_000/00000136.DCM,180
20190726_DATA/ZA-n-p_000/00000137.DCM,180
20190726_DATA/ZA-n-p_000/00000138.DCM,180
20190726_DATA/ZA-n-p_000/00000139.DCM,180
20190726_DATA/ZA-n-p_000/00000140.DCM,180
20190726_DATA/ZA-n-p_000/00000141.DCM,180
20190726_DATA/ZA-n-p_000/00000142.DCM,180
20190726_DATA/ZA-n-p_000/00000143.DCM,180
20190726_DATA/ZA-n-p_000/00000144.DCM,180
20190726_DATA/ZA-n-p_000/00000145.DCM,180
20190726_DATA/ZA-n-p_000/00000146.DCM,180
20190726_DATA/ZA-n-p_000/00000147.DCM,180
20190726_DATA/ZA-n-p_000/00000148.DCM,180
20190726_DATA/ZA-n-p_000/00000149.DCM,180
20190726_DATA/ZA-n-p_000/00000150.DCM,180
20190726_DATA/ZA-n-p_000/00000151.DCM,180
20190726_DATA/ZA-n-p_000/00000152.DCM,180
20190726_DATA/ZA-n-p_000/00000153.DCM,180
20190726_DATA/ZA-n-p_000/00000154.DCM,180
20190726_DATA/ZA-n-p_000/00000155.DCM,180
20190726_DATA/ZA-n-p_000/00000156.DCM,180
20190726_DATA/ZA-n-p_000/00000157.DCM,180
20190726_DATA/ZA-n-p_000/00000158.DCM,180
20190726_DATA/ZA-n-p_000/00000159.DCM,180
20190726_DATA/ZA-n-p_000/00000160.DCM,180
20190726_DATA/ZA-n-p_000/00000161.DCM,180
20190726_DATA/ZA-n-p_000/00000162.DCM,180
20190726_DATA/ZA-n-p_000/00000163.DCM,180
20190726_DATA/ZA-n-p_000/00000164.DCM,180
20190726_DATA/ZA-n-p_000/00000165.DCM,180
20190726_DATA/ZA-n-p_000/00000166.DCM,180
20190726_DATA/ZA-n-p_000/00000167.DCM,180
20190726_DATA/ZA-n-p_000/00000168.DCM,180
20190726_DATA/ZA-n-p_000/00000169.DCM,180
20190726_DATA/ZA-n-p_000/00000170.DCM,180
20190726_DATA/ZA-n-p_000/00000171.DCM,180
20190726_DATA/ZA-n-p_000/00000172.DCM,180
20190726_DATA/ZA-n-p_000/00000173.DCM,180
20190726_DATA/ZA-n-p_000/00000174.DCM,180
20190726_DATA/ZA-n-p_000/00000175.DCM,180
20190726_DATA/ZA-n-p_000/00000176.DCM,180
20190726_DATA/ZA-n-p_000/00000177.DCM,180
20190726_DATA/ZA-n-p_000/00000178.DCM,180
20190726_DATA/ZA-n-p_000/00000179.DCM,180
20190726_DATA/ZA-n-p_000/00000180.DCM,180
20190726_DATA/ZA-h_001q/00000001.DCM,40
20190726_DATA/ZA-h_001q/00000002.DCM,40
20190726_DATA/ZA-h_001q/00000003.DCM,40
20190726_DATA/ZA-h_001q/00000004.DCM,40
20190726_DATA/ZA-h_001q/00000005.DCM,40
20190726_DATA/ZA-h_001q/00000006.DCM,40
20190726_DATA/ZA-h_001q/00000007.DCM,40
20190726_DATA/ZA-h_001q/00000008.DCM,40
20190726_DATA/ZA-h_001q/00000009.DCM,40
20190726_DATA/ZA-h_001q/00000010.DCM,40
20190726_DATA/ZA-h_001q/00000011.DCM,40
20190726_DATA/ZA-h_001q/00000012.DCM,40
20190726_DATA/ZA-h_001q/00000013.DCM,40
20190726_DATA/ZA-h_001q/00000014.DCM,40
20190726_DATA/ZA-h_001q/00000015.DCM,40
20190726_DATA/ZA-h_001q/00000016.DCM,40
20190726_DATA/ZA-h_001q/00000017.DCM,40
20190726_DATA/ZA-h_001q/00000018.DCM,40
20190726_DATA/ZA-h_001q/00000019.DCM,40
20190726_DATA/ZA-h_001q/00000020.DCM,40
20190726_DATA/ZA-h_001q/00000021.DCM,40
20190726_DATA/ZA-h_001q/00000022.DCM,40
20190726_DATA/ZA-h_001q/00000023.DCM,40
20190726_DATA/ZA-h_001q/00000024.DCM,40
20190726_DATA/ZA-h_001q/00000025.DCM,40
20190726_DATA/ZA-h_001q/00000026.DCM,40
20190726_DATA/ZA-h_001q/00000027.DCM,40
20190726_DATA/ZA-h_001q/00000028.DCM,40
20190726_DATA/ZA-h_001q/00000029.DCM,40
20190726_DATA/ZA-h_001q/00000030.DCM,40
20190726_DATA/ZA-h_001q/00000031.DCM,40
20190726_DATA/ZA-h_001q/00000032.DCM,40
20190726_DATA/ZA-h_001q/00000033.DCM,40
20190726_DATA/ZA-h_001q/00000034.DCM,40
20190726_DATA/ZA-h_001q/00000035.DCM,40
20190726_DATA/ZA-h_001q/00000036.DCM,40
20190726_DATA/ZA-h_001q/00000037.DCM,40
20190726_DATA/ZA-h_001q/00000038.DCM,40
20190726_DATA/ZA-h_001q/00000039.DCM,40
20190726_DATA/ZA-h_001q/00000040.DCM,40
20190726_DATA/ZA-c1_000/00000001.DCM,84
20190726_DATA/ZA-c1_000/00000002.DCM,84
20190726_DATA/ZA-c1_000/00000003.DCM,84
20190726_DATA/ZA-c1_000/00000004.DCM,84
20190726_DATA/ZA-c1_000/00000005.DCM,84
20190726_DATA/ZA-c1_000/00000006.DCM,84
20190726_DATA/ZA-c1_000/00000007.DCM,84
20190726_DATA/ZA-c1_000/00000008.DCM,84
20190726_DATA/ZA-c1_000/00000009.DCM,84
20190726_DATA/ZA-c1_000/00000010.DCM,84
20190726_DATA/ZA-c1_000/00000011.DCM,84
20190726_DATA/ZA-c1_000/00000012.DCM,84
20190726_DATA/ZA-c1_000/00000013.DCM,84
20190726_DATA/ZA-c1_000/00000014.DCM,84
20190726_DATA/ZA-c1_000/00000015.DCM,84
20190726_DATA/ZA-c1_000/00000016.DCM,84
20190726_DATA/ZA-c1_000/00000017.DCM,84
20190726_DATA/ZA-c1_000/00000018.DCM,84
20190726_DATA/ZA-c1_000/00000019.DCM,84
20190726_DATA/ZA-c1_000/00000020.DCM,84
20190726_DATA/ZA-c1_000/00000021.DCM,84
20190726_DATA/ZA-c1_000/00000022.DCM,84
20190726_DATA/ZA-c1_000/00000023.DCM,84
20190726_DATA/ZA-c1_000/00000024.DCM,84
20190726_DATA/ZA-c1_000/00000025.DCM,84
20190726_DATA/ZA-c1_000/00000026.DCM,84
20190726_DATA/ZA-c1_000/00000027.DCM,84
20190726_DATA/ZA-c1_000/00000028.DCM,84
20190726_DATA/ZA-c1_000/00000029.DCM,84
20190726_DATA/ZA-c1_000/00000030.DCM,84
20190726_DATA/ZA-c1_000/00000031.DCM,84
20190726_DATA/ZA-c1_000/00000032.DCM,84
20190726_DATA/ZA-c1_000/00000033.DCM,84
20190726_DATA/ZA-c1_000/00000034.DCM,84
20190726_DATA/ZA-c1_000/00000035.DCM,84
20190726_DATA/ZA-c1_000/00000036.DCM,84
20190726_DATA/ZA-c1_000/00000037.DCM,84
20190726_DATA/ZA-c1_000/00000038.DCM,84
20190726_DATA/ZA-c1_000/00000039.DCM,84
20190726_DATA/ZA-c1_000/00000040.DCM,84
20190726_DATA/ZA-c1_000/00000041.DCM,84
20190726_DATA/ZA-c1_000/00000042.DCM,84
20190726_DATA/ZA-c1_000/00000043.DCM,84
